X Position,Angle (deg),Height (mm)
65.578,-18.104122,17.557042
65.819,-18.449045,17.891541
66.066,-18.621506,18.058791
66.307,-18.664621,18.100603
66.528,-18.77241,18.205134
66.768,-18.643064,18.079697
67.008,-18.578391,18.016978
67.253,-18.599948,18.037885
67.499,-18.621506,18.058791
67.734,-18.643064,18.079697
67.986,-18.664621,18.100603
68.227,-18.686179,18.12151
68.456,-18.707737,18.142416
68.681,-18.707737,18.142416
68.93,-18.707737,18.142416
69.174,-18.707737,18.142416
69.415,-18.707737,18.142416
69.656,-18.750852,18.184228
69.901,-18.729294,18.163322
70.141,-18.707737,18.142416
70.369,-18.686179,18.12151
70.593,-18.686179,18.12151
70.844,-18.664621,18.100603
71.088,-18.686179,18.12151
71.329,-18.643064,18.079697
71.573,-18.578391,18.016978
71.813,-18.535276,17.975166
72.061,-18.664621,18.100603
72.3,-18.880198,18.309666
72.521,-18.750852,18.184228
72.761,-18.578391,18.016978
73.004,-18.40593,17.849729
73.248,-18.168795,17.61976
73.493,-17.802315,17.264355
73.728,-17.608296,17.076199
73.978,-17.457392,16.929855
74.219,-17.435835,16.908949
74.445,-17.371162,16.84623
74.673,-17.328047,16.804418
74.922,-17.39272,16.867136
75.167,-17.371162,16.84623
75.407,-17.371162,16.84623
75.647,-17.328047,16.804418
75.894,-17.349604,16.825324
76.134,-17.349604,16.825324
76.366,-17.306489,16.783512
76.588,-17.284931,16.762605
76.839,-17.306489,16.783512
77.082,-17.349604,16.825324
77.324,-17.328047,16.804418
77.568,-17.328047,16.804418
77.808,-17.328047,16.804418
78.053,-17.349604,16.825324
78.291,-17.328047,16.804418
78.513,-17.306489,16.783512
78.753,-17.349604,16.825324
78.999,-17.328047,16.804418
79.244,-17.328047,16.804418
79.488,-17.328047,16.804418
79.723,-17.306489,16.783512
79.973,-17.371162,16.84623
80.211,-17.306489,16.783512
80.437,-17.349604,16.825324
80.666,-17.371162,16.84623
80.916,-17.349604,16.825324
81.162,-17.349604,16.825324
81.402,-17.328047,16.804418
81.643,-17.306489,16.783512
81.892,-17.328047,16.804418
82.133,-17.306489,16.783512
82.367,-17.349604,16.825324
82.59,-17.284931,16.762605
82.838,-17.306489,16.783512
83.081,-17.284931,16.762605
83.322,-17.328047,16.804418
83.564,-17.328047,16.804418
83.804,-17.306489,16.783512
84.052,-17.328047,16.804418
84.291,-27.309243,26.483997
84.511,-27.417032,26.588528
84.753,-27.438589,26.609434
84.996,-27.417032,26.588528
85.239,-27.417032,26.588528
85.483,-27.417032,26.588528
85.718,-27.438589,26.609434
85.968,-27.395474,26.567622
86.208,-27.417032,26.588528
86.438,-27.417032,26.588528
86.666,-27.438589,26.609434
86.914,-27.395474,26.567622
87.156,-27.395474,26.567622
87.396,-27.438589,26.609434
87.638,-27.417032,26.588528
87.886,-27.417032,26.588528
88.13,-27.417032,26.588528
88.365,-27.417032,26.588528
88.589,-27.417032,26.588528
88.835,-27.438589,26.609434
89.075,-27.417032,26.588528
89.311,-27.438589,26.609434
89.52,-27.417032,26.588528
89.682,-27.395474,26.567622
88.045,-26.482883,27.560752
87.808,-26.462076,27.539099
87.571,-26.462076,27.539099
87.328,-26.44127,27.517445
87.092,-26.44127,27.517445
86.853,-26.462076,27.539099
86.605,-26.462076,27.539099
86.366,-26.44127,27.517445
86.128,-26.44127,27.517445
85.891,-26.462076,27.539099
85.653,-26.462076,27.539099
85.412,-26.462076,27.539099
85.172,-26.482883,27.560752
84.936,-26.44127,27.517445
84.691,-26.44127,27.517445
84.446,-26.482883,27.560752
84.208,-26.358042,27.430831
83.972,-16.641271,17.318581
83.734,-16.662078,17.340234
83.494,-16.682884,17.361888
83.252,-16.703691,17.383542
83.018,-16.745305,17.426849
82.774,-16.662078,17.340234
82.53,-16.662078,17.340234
82.29,-16.724498,17.405195
82.053,-16.662078,17.340234
81.814,-16.745305,17.426849
81.576,-16.682884,17.361888
81.335,-16.662078,17.340234
81.098,-16.682884,17.361888
80.859,-16.662078,17.340234
80.614,-16.662078,17.340234
80.371,-16.724498,17.405195
80.133,-16.703691,17.383542
79.895,-16.662078,17.340234
79.657,-16.599657,17.275273
79.416,-16.57885,17.25362
79.176,-16.620464,17.296927
78.94,-16.662078,17.340234
78.697,-16.703691,17.383542
78.452,-16.641271,17.318581
78.214,-16.662078,17.340234
77.976,-16.641271,17.318581
77.737,-16.641271,17.318581
77.498,-16.641271,17.318581
77.254,-16.641271,17.318581
77.021,-16.662078,17.340234
76.782,-16.662078,17.340234
76.536,-16.641271,17.318581
76.297,-16.662078,17.340234
76.058,-16.620464,17.296927
75.819,-16.682884,17.361888
75.581,-16.870146,17.556771
75.339,-17.119827,17.816614
75.102,-17.473543,18.184726
74.863,-17.744031,18.466224
74.617,-18.014519,18.747721
74.379,-17.993712,18.726067
74.14,-18.014519,18.747721
73.901,-18.13936,18.877643
73.662,-18.347428,19.094179
73.422,-18.118553,18.855989
73.182,-18.222587,18.964257
72.948,-18.118553,18.855989
72.703,-18.180973,18.92095
72.46,-18.20178,18.942604
72.222,-18.222587,18.964257
71.984,-18.222587,18.964257
71.745,-18.243394,18.985911
71.505,-18.243394,18.985911
71.262,-18.264201,19.007565
71.029,-18.285007,19.029218
70.788,-18.285007,19.029218
70.544,-18.285007,19.029218
70.303,-18.305814,19.050872
70.065,-18.305814,19.050872
69.824,-18.326621,19.072525
69.585,-18.326621,19.072525
69.343,-18.326621,19.072525
69.107,-18.305814,19.050872
68.867,-18.305814,19.050872
68.622,-18.305814,19.050872
68.38,-18.326621,19.072525
68.143,-18.305814,19.050872
67.903,-18.305814,19.050872
67.665,-18.264201,19.007565
67.425,-18.264201,19.007565
67.184,-18.243394,18.985911
66.949,-18.264201,19.007565
66.705,-18.222587,18.964257
66.46,-18.222587,18.964257
66.223,-18.180973,18.92095
65.985,-18.20178,18.942604
65.745,-18.180973,18.92095
65.506,-18.20178,18.942604
65.263,-18.118553,18.855989
65.03,-18.056133,18.791028
64.787,-18.035326,18.769375
64.542,-17.972905,18.704414
64.303,-18.160167,18.899296
64.066,-17.889678,18.617799
63.826,-17.68161,18.401263
63.587,-17.452736,18.163073
63.345,-17.140634,17.838268
63.108,-16.953373,17.643385
62.872,-16.745305,17.426849
62.626,-16.703691,17.383542
62.385,-16.703691,17.383542
62.147,-16.682884,17.361888
61.907,-16.682884,17.361888
61.668,-16.682884,17.361888
61.428,-16.641271,17.318581
61.187,-16.641271,17.318581
60.952,-16.703691,17.383542
60.709,-16.703691,17.383542
60.467,-16.682884,17.361888
60.23,-16.662078,17.340234
59.992,-16.620464,17.296927
59.751,-16.641271,17.318581
59.511,-16.620464,17.296927
59.269,-16.662078,17.340234
59.036,-16.620464,17.296927
58.796,-16.662078,17.340234
58.553,-16.662078,17.340234
58.313,-16.662078,17.340234
58.075,-16.662078,17.340234
57.834,-16.662078,17.340234
57.595,-16.682884,17.361888
57.355,-16.662078,17.340234
57.118,-16.662078,17.340234
56.885,-16.682884,17.361888
56.642,-16.682884,17.361888
56.396,-16.662078,17.340234
56.157,-16.662078,17.340234
55.917,-16.641271,17.318581
55.678,-16.662078,17.340234
55.438,-16.662078,17.340234
55.198,-16.662078,17.340234
54.967,-16.662078,17.340234
54.728,-16.662078,17.340234
54.482,-16.662078,17.340234
54.241,-16.682884,17.361888
54.001,-16.703691,17.383542
53.761,-16.662078,17.340234
53.521,-16.662078,17.340234
53.278,-16.641271,17.318581
53.048,-16.620464,17.296927
52.81,-16.662078,17.340234
52.567,-16.682884,17.361888
52.321,-16.703691,17.383542
52.082,-16.641271,17.318581
51.841,-16.682884,17.361888
51.602,-16.641271,17.318581
51.361,-16.641271,17.318581
51.126,-16.662078,17.340234
50.892,-16.620464,17.296927
50.652,-16.703691,17.383542
50.404,-16.724498,17.405195
50.163,-16.703691,17.383542
49.922,-16.641271,17.318581
49.682,-16.641271,17.318581
49.441,-16.620464,17.296927
49.201,-16.662078,17.340234
48.972,-16.682884,17.361888
48.734,-16.682884,17.361888
48.489,-16.682884,17.361888
48.246,-16.662078,17.340234
48.006,-16.682884,17.361888
47.767,-16.641271,17.318581
47.53,-16.682884,17.361888
47.287,-16.682884,17.361888
47.055,-16.703691,17.383542
46.819,-16.703691,17.383542
46.58,-16.620464,17.296927
46.333,-16.662078,17.340234
46.094,-16.641271,17.318581
45.85,-16.703691,17.383542
45.612,-16.662078,17.340234
45.372,-16.724498,17.405195
45.135,-16.703691,17.383542
44.902,-16.662078,17.340234
44.658,-16.703691,17.383542
44.414,-16.724498,17.405195
44.172,-16.703691,17.383542
43.93,-16.703691,17.383542
43.69,-16.703691,17.383542
43.451,-16.682884,17.361888
43.211,-16.703691,17.383542
42.979,-16.703691,17.383542
42.739,-16.703691,17.383542
42.492,-16.682884,17.361888
42.254,-16.724498,17.405195
42.014,-16.724498,17.405195
41.773,-16.703691,17.383542
41.533,-16.682884,17.361888
41.291,-16.745305,17.426849
41.06,-16.682884,17.361888
40.823,-16.724498,17.405195
40.576,-16.745305,17.426849
40.335,-16.703691,17.383542
40.095,-16.682884,17.361888
39.854,-16.724498,17.405195
39.614,-16.724498,17.405195
39.374,-16.724498,17.405195
39.139,-16.745305,17.426849
38.907,-16.682884,17.361888
38.667,-16.641271,17.318581
38.418,-16.662078,17.340234
38.178,-16.682884,17.361888
37.937,-16.682884,17.361888
37.697,-16.703691,17.383542
37.459,-16.682884,17.361888
37.218,-16.682884,17.361888
36.989,-16.682884,17.361888
36.75,-16.662078,17.340234
36.5,-16.682884,17.361888
36.26,-16.724498,17.405195
36.02,-16.766112,17.448502
35.779,-16.703691,17.383542
35.539,-16.662078,17.340234
35.296,-16.662078,17.340234
35.067,-16.703691,17.383542
34.832,-16.766112,17.448502
34.588,-16.724498,17.405195
34.343,-16.682884,17.361888
34.101,-16.724498,17.405195
33.861,-16.682884,17.361888
33.623,-16.703691,17.383542
33.38,-16.703691,17.383542
33.145,-16.745305,17.426849
32.914,-16.703691,17.383542
32.674,-16.724498,17.405195
32.426,-16.724498,17.405195
32.185,-16.724498,17.405195
31.943,-16.724498,17.405195
31.705,-16.745305,17.426849
31.466,-16.724498,17.405195
31.226,-16.703691,17.383542
30.998,-16.786918,17.470156
30.76,-17.0366,17.73
30.513,-17.265475,17.96819
30.269,-17.535963,18.249687
30.028,-17.764838,18.487877
29.786,-18.076939,18.812682
29.547,-18.097746,18.834335
29.306,-18.285007,19.029218
29.079,-18.451462,19.202447
28.846,-18.389041,19.137486
28.602,-18.118553,18.855989
28.353,-18.13936,18.877643
28.114,-18.160167,18.899296
27.87,-18.160167,18.899296
27.632,-18.180973,18.92095
27.391,-18.20178,18.942604
27.159,-18.222587,18.964257
26.928,-18.222587,18.964257
26.691,-18.222587,18.964257
26.44,-18.243394,18.985911
26.196,-18.285007,19.029218
25.954,-18.285007,19.029218
25.714,-18.285007,19.029218
25.474,-18.264201,19.007565
25.238,-18.285007,19.029218
25.011,-18.264201,19.007565
24.774,-18.264201,19.007565
24.526,-18.243394,18.985911
24.277,-18.264201,19.007565
24.037,-18.264201,19.007565
23.795,-18.264201,19.007565
23.555,-18.243394,18.985911
23.314,-18.243394,18.985911
23.087,-18.222587,18.964257
22.851,-18.222587,18.964257
22.61,-18.20178,18.942604
22.36,-18.160167,18.899296
22.116,-18.160167,18.899296
21.874,-18.13936,18.877643
21.634,-18.118553,18.855989
21.392,-18.097746,18.834335
21.158,-18.076939,18.812682
20.928,-18.118553,18.855989
20.686,-18.326621,19.072525
20.436,-18.222587,18.964257
20.195,-18.180973,18.92095
19.953,-17.993712,18.726067
19.714,-17.993712,18.726067
19.474,-17.827258,18.552838
19.235,-17.348702,18.054804
19.006,-16.97418,17.665039
18.77,-16.849339,17.535117
18.518,-16.786918,17.470156
18.276,-16.786918,17.470156
18.035,-16.766112,17.448502
17.794,-16.724498,17.405195
17.556,-16.703691,17.383542
17.312,-16.724498,17.405195
17.084,-16.745305,17.426849
16.849,-16.745305,17.426849
16.605,-16.745305,17.426849
16.358,-16.724498,17.405195
16.117,-16.745305,17.426849
15.874,-16.766112,17.448502
15.636,-16.724498,17.405195
15.395,-16.703691,17.383542
15.162,-16.724498,17.405195
14.932,-16.745305,17.426849
14.689,-16.703691,17.383542
14.442,-16.703691,17.383542
14.201,-16.703691,17.383542
13.959,-16.745305,17.426849
13.719,-16.682884,17.361888
13.48,-16.724498,17.405195
13.244,-16.745305,17.426849
13.015,-16.766112,17.448502
12.778,-16.724498,17.405195
12.526,-16.745305,17.426849
12.283,-16.745305,17.426849
12.041,-16.766112,17.448502
11.8,-16.724498,17.405195
11.56,-16.766112,17.448502
11.319,-16.766112,17.448502
11.093,-16.724498,17.405195
10.858,-16.724498,17.405195
10.615,-16.724498,17.405195
10.363,-16.703691,17.383542
10.123,-16.724498,17.405195
9.881,-16.662078,17.340234
9.643,-16.724498,17.405195
9.403,-16.682884,17.361888
9.172,-16.745305,17.426849
8.941,-26.50369,27.582406
8.7,-26.50369,27.582406
8.452,-26.50369,27.582406
8.207,-26.50369,27.582406
7.963,-26.482883,27.560752
7.723,-26.482883,27.560752
7.485,-26.482883,27.560752
7.249,-26.50369,27.582406
7.023,-26.524497,27.60406
6.787,-26.50369,27.582406
6.54,-26.50369,27.582406
6.294,-26.50369,27.582406
6.056,-26.545304,27.625713
5.813,-26.482883,27.560752
5.593,-26.50369,27.582406
6.447,-25.49422,28.477762
6.683,-25.51425,28.500136
6.927,-25.51425,28.500136
7.169,-25.53428,28.52251
7.41,-25.51425,28.500136
7.656,-25.49422,28.477762
7.901,-25.49422,28.477762
8.145,-25.51425,28.500136
8.375,-25.51425,28.500136
8.604,-25.51425,28.500136
8.848,-25.51425,28.500136
9.091,-25.49422,28.477762
9.333,-15.979956,17.850061
9.582,-16.020016,17.89481
9.821,-15.919866,17.782939
10.072,-16.020016,17.89481
10.306,-15.999986,17.872436
10.528,-16.040046,17.917184
10.767,-15.999986,17.872436
11.008,-16.020016,17.89481
11.253,-16.040046,17.917184
11.502,-16.040046,17.917184
11.744,-15.979956,17.850061
11.993,-16.060076,17.939558
12.235,-16.020016,17.89481
12.461,-15.999986,17.872436
12.685,-15.999986,17.872436
12.93,-16.040046,17.917184
13.173,-16.020016,17.89481
13.419,-16.020016,17.89481
13.665,-16.100136,17.984306
13.912,-16.020016,17.89481
14.157,-16.020016,17.89481
14.389,-16.060076,17.939558
14.606,-16.080106,17.961932
14.851,-16.080106,17.961932
15.093,-16.060076,17.939558
15.34,-16.040046,17.917184
15.586,-16.040046,17.917184
15.824,-16.060076,17.939558
16.075,-16.060076,17.939558
16.315,-16.040046,17.917184
16.541,-16.020016,17.89481
16.773,-16.060076,17.939558
17.013,-16.060076,17.939558
17.262,-16.100136,17.984306
17.506,-16.380557,18.297544
17.746,-16.640947,18.588407
17.997,-17.061578,19.058263
18.239,-17.341998,19.371501
18.473,-17.502238,19.550494
18.695,-17.522268,19.572868
18.94,-17.502238,19.550494
19.183,-17.402088,19.438623
19.424,-17.402088,19.438623
19.668,-17.442148,19.483371
19.917,-17.482208,19.528119
20.159,-17.522268,19.572868
20.399,-17.542298,19.595242
20.622,-17.542298,19.595242
20.86,-17.582358,19.63999
21.1,-17.622418,19.684738
21.344,-17.642448,19.707112
21.588,-17.642448,19.707112
21.828,-17.702539,19.774235
22.079,-17.722569,19.796609
22.319,-17.722569,19.796609
22.541,-17.722569,19.796609
22.771,-17.762629,19.841357
23.012,-17.762629,19.841357
23.258,-17.782659,19.863731
23.505,-17.782659,19.863731
23.744,-17.802689,19.886105
23.995,-17.802689,19.886105
24.236,-17.822719,19.908479
24.461,-17.822719,19.908479
24.685,-17.822719,19.908479
24.928,-17.822719,19.908479
25.174,-17.822719,19.908479
25.42,-17.822719,19.908479
25.666,-17.822719,19.908479
25.914,-17.842749,19.930853
26.157,-17.822719,19.908479
26.391,-17.802689,19.886105
26.606,-17.802689,19.886105
26.848,-17.782659,19.863731
27.089,-17.782659,19.863731
27.338,-17.742599,19.818983
27.584,-17.742599,19.818983
27.821,-17.742599,19.818983
28.074,-17.722569,19.796609
28.31,-17.702539,19.774235
28.53,-17.662478,19.729486
28.765,-17.642448,19.707112
29.007,-17.622418,19.684738
29.254,-17.582358,19.63999
29.499,-17.582358,19.63999
29.739,-17.542298,19.595242
29.99,-17.502238,19.550494
30.232,-17.462178,19.505745
30.456,-17.442148,19.483371
30.68,-17.422118,19.460997
30.925,-17.362028,19.393875
31.171,-17.341998,19.371501
31.416,-17.301938,19.326753
31.659,-17.141698,19.14776
31.904,-16.881307,18.856896
32.149,-16.440647,18.364666
32.381,-16.160226,18.051428
32.598,-16.100136,17.984306
32.842,-16.020016,17.89481
33.086,-16.060076,17.939558
33.334,-16.040046,17.917184
33.579,-15.979956,17.850061
33.817,-15.999986,17.872436
34.065,-15.999986,17.872436
34.304,-15.979956,17.850061
34.525,-15.959926,17.827687
34.76,-16.020016,17.89481
35.002,-15.999986,17.872436
35.252,-16.020016,17.89481
35.495,-16.120166,18.00668
35.735,-16.080106,17.961932
35.986,-16.020016,17.89481
36.226,-16.020016,17.89481
36.451,-16.040046,17.917184
36.675,-16.080106,17.961932
36.922,-16.060076,17.939558
37.168,-16.080106,17.961932
37.413,-16.080106,17.961932
37.656,-16.080106,17.961932
37.901,-16.100136,17.984306
38.143,-16.060076,17.939558
38.373,-16.080106,17.961932
38.59,-16.080106,17.961932
38.836,-16.040046,17.917184
39.081,-16.040046,17.917184
39.331,-16.060076,17.939558
39.576,-16.060076,17.939558
39.814,-16.020016,17.89481
40.066,-16.040046,17.917184
40.307,-16.040046,17.917184
40.531,-15.979956,17.850061
40.763,-15.979956,17.850061
41.005,-16.020016,17.89481
41.252,-15.979956,17.850061
41.495,-15.939896,17.805313
41.733,-15.979956,17.850061
41.983,-15.939896,17.805313
42.226,-15.999986,17.872436
42.461,-15.979956,17.850061
42.683,-16.020016,17.89481
42.929,-16.060076,17.939558
43.171,-16.040046,17.917184
43.411,-16.040046,17.917184
43.653,-15.979956,17.850061
43.9,-15.999986,17.872436
44.14,-15.999986,17.872436
44.379,-16.040046,17.917184
44.597,-16.020016,17.89481
44.839,-16.020016,17.89481
45.083,-15.999986,17.872436
45.325,-15.959926,17.827687
45.567,-15.999986,17.872436
45.804,-15.979956,17.850061
46.054,-15.939896,17.805313
46.29,-16.020016,17.89481
46.505,-16.040046,17.917184
46.743,-15.979956,17.850061
46.987,-15.999986,17.872436
47.235,-15.979956,17.850061
47.48,-15.999986,17.872436
47.718,-16.040046,17.917184
47.963,-16.020016,17.89481
48.202,-16.020016,17.89481
48.427,-16.060076,17.939558
48.654,-16.080106,17.961932
48.901,-16.020016,17.89481
49.149,-16.020016,17.89481
49.396,-15.959926,17.827687
49.638,-16.020016,17.89481
49.883,-15.999986,17.872436
50.125,-16.020016,17.89481
50.354,-16.020016,17.89481
50.573,-15.959926,17.827687
50.82,-15.999986,17.872436
51.065,-15.979956,17.850061
51.314,-15.999986,17.872436
51.558,-15.979956,17.850061
51.795,-15.999986,17.872436
52.041,-16.080106,17.961932
52.277,-15.999986,17.872436
52.497,-15.999986,17.872436
52.734,-15.979956,17.850061
52.978,-15.979956,17.850061
53.229,-15.979956,17.850061
53.474,-15.999986,17.872436
53.713,-16.020016,17.89481
53.96,-15.979956,17.850061
54.195,-16.020016,17.89481
54.419,-15.959926,17.827687
54.65,-15.959926,17.827687
54.898,-16.020016,17.89481
55.146,-16.040046,17.917184
55.392,-15.999986,17.872436
55.634,-16.020016,17.89481
55.878,-15.999986,17.872436
56.12,-15.999986,17.872436
56.352,-16.040046,17.917184
56.573,-15.979956,17.850061
56.818,-15.999986,17.872436
57.065,-15.999986,17.872436
57.311,-15.999986,17.872436
57.554,-16.020016,17.89481
57.793,-16.040046,17.917184
58.042,-16.020016,17.89481
58.28,-16.020016,17.89481
58.502,-15.999986,17.872436
58.737,-16.060076,17.939558
58.983,-16.060076,17.939558
59.23,-16.040046,17.917184
59.472,-15.999986,17.872436
59.712,-15.999986,17.872436
59.961,-15.959926,17.827687
60.203,-15.979956,17.850061
60.433,-16.020016,17.89481
60.656,-16.020016,17.89481
60.905,-15.999986,17.872436
61.15,-15.979956,17.850061
61.391,-15.959926,17.827687
61.633,-16.020016,17.89481
61.879,-16.280406,18.185673
62.122,-16.681007,18.633155
62.361,-16.921367,18.901645
62.58,-17.161728,19.170134
62.822,-17.261878,19.282004
63.066,-17.382058,19.416249
63.309,-17.442148,19.483371
63.553,-17.442148,19.483371
63.791,-17.482208,19.528119
64.041,-17.522268,19.572868
64.28,-17.542298,19.595242
64.504,-17.582358,19.63999
64.74,-17.622418,19.684738
64.981,-17.642448,19.707112
65.227,-17.662478,19.729486
65.47,-17.702539,19.774235
65.709,-17.722569,19.796609
65.959,-17.762629,19.841357
66.2,-17.782659,19.863731
66.43,-17.782659,19.863731
66.653,-17.802689,19.886105
