Angle (deg),X Position (cm),Height (um)
4.570310,55.275000,1192.000000
4.570310,55.120000,1196.000000
4.570310,54.962000,1199.000000
4.570310,54.799000,1200.000000
4.570310,54.637000,1200.000000
4.570310,54.475000,1200.000000
4.570310,54.317000,1200.000000
4.570310,54.159000,1202.000000
4.570310,53.999000,1203.000000
4.570310,53.839000,1204.000000
4.570310,53.680000,1203.000000
4.570310,53.519000,1204.000000
4.570310,53.358000,1203.000000
4.570310,53.198000,1203.000000
4.570310,53.043000,1203.000000
4.570310,52.883000,1203.000000
4.570310,52.721000,1204.000000
4.570310,52.556000,1203.000000
4.570310,52.398000,1202.000000
4.570310,52.240000,1204.000000
4.570310,52.081000,1206.000000
4.570310,51.920000,1205.000000
4.570310,51.762000,1204.000000
4.570310,51.602000,1204.000000
4.570310,51.440000,1203.000000
4.570310,51.278000,1204.000000
4.570310,51.123000,1202.000000
4.570310,50.965000,1203.000000
4.570310,50.803000,1203.000000
4.570310,50.641000,1203.000000
4.570310,50.479000,1203.000000
4.570310,50.322000,1204.000000
4.570310,50.163000,1203.000000
4.570310,50.002000,1201.000000
4.570310,49.842000,1204.000000
4.570310,49.683000,1204.000000
4.570310,49.521000,1203.000000
4.570310,49.359000,1203.000000
4.570310,49.200000,1203.000000
4.570310,49.046000,1202.000000
4.570310,48.887000,1203.000000
4.570310,48.724000,1203.000000
4.570310,48.561000,1203.000000
4.570310,48.402000,1204.000000
4.570310,48.244000,1204.000000
4.570310,48.084000,1204.000000
4.570310,47.923000,1203.000000
4.570310,47.764000,1204.000000
4.570310,47.605000,1204.000000
4.570310,47.443000,1204.000000
4.570310,47.280000,1202.000000
4.570310,47.125000,1201.000000
4.570310,46.967000,1200.000000
4.570310,46.805000,1202.000000
4.570310,46.645000,1203.000000
4.570310,46.484000,1203.000000
4.570310,46.326000,1203.000000
4.570310,46.167000,1202.000000
4.570310,46.006000,1203.000000
4.570310,45.846000,1202.000000
4.570310,45.686000,1203.000000
4.570310,45.526000,1202.000000
4.570310,45.365000,1202.000000
4.570310,45.206000,1201.000000
4.570310,45.052000,1203.000000
4.570310,44.891000,1201.000000
4.570310,44.728000,1201.000000
4.570310,44.566000,1200.000000
4.570310,44.408000,1204.000000
4.570310,44.249000,1204.000000
4.570310,44.089000,1203.000000
4.570310,43.928000,1202.000000
4.570310,43.769000,1203.000000
4.570310,43.610000,1203.000000
4.570310,43.449000,1202.000000
4.570310,43.287000,1205.000000
4.570310,43.133000,1201.000000
4.570310,42.976000,1201.000000
4.570310,42.815000,1200.000000
4.570310,42.651000,1199.000000
4.570310,42.488000,1200.000000
4.570310,42.331000,1201.000000
4.570310,42.172000,1201.000000
4.570310,42.012000,1202.000000
4.570310,41.852000,1201.000000
4.570310,41.693000,1201.000000
4.570310,41.532000,1203.000000
4.570310,41.370000,1200.000000
4.570310,41.213000,1200.000000
4.570310,41.058000,1200.000000
4.570310,40.898000,1198.000000
4.570310,40.737000,1196.000000
4.570310,40.572000,1197.000000
4.570310,40.414000,1200.000000
4.570310,40.256000,1201.000000
4.570310,40.096000,1201.000000
4.570310,39.934000,1200.000000
4.570310,39.775000,1201.000000
4.570310,39.615000,1198.000000
4.570310,39.454000,1197.000000
4.570310,39.292000,1196.000000
4.570310,39.137000,1192.000000
4.570310,38.980000,1186.000000
4.570310,38.819000,1179.000000
4.570310,38.656000,1166.000000
4.570310,38.494000,956.000000
4.570310,38.336000,938.000000
4.570310,38.177000,934.000000
4.570310,38.017000,932.000000
4.570310,37.856000,928.000000
4.570310,37.697000,925.000000
4.570310,37.537000,923.000000
4.570310,37.376000,919.000000
4.570310,37.217000,917.000000
4.570310,37.063000,914.000000
4.570310,36.903000,912.000000
4.570310,36.741000,908.000000
4.570310,36.576000,905.000000
4.570310,36.418000,902.000000
4.570310,36.259000,897.000000
4.570310,36.099000,895.000000
4.570310,35.937000,891.000000
4.570310,35.778000,887.000000
4.570310,35.619000,885.000000
4.570310,35.457000,882.000000
4.570310,35.295000,878.000000
4.570310,35.140000,875.000000
4.570310,34.986000,873.000000
4.570310,34.824000,869.000000
4.570310,34.661000,865.000000
4.570310,34.499000,863.000000
4.570310,34.340000,861.000000
4.570310,34.180000,858.000000
4.570310,34.020000,854.000000
4.570310,33.859000,851.000000
4.570310,33.701000,848.000000
4.570310,33.540000,844.000000
4.570310,33.378000,842.000000
4.570310,33.219000,840.000000
4.570310,33.065000,839.000000
4.570310,32.907000,836.000000
4.570310,32.746000,834.000000
4.570310,32.582000,832.000000
4.570310,32.422000,830.000000
4.570310,32.263000,828.000000
4.570310,32.103000,826.000000
4.570310,31.941000,823.000000
4.570310,31.782000,821.000000
4.570310,31.623000,820.000000
4.570310,31.462000,817.000000
4.570310,31.300000,816.000000
4.570310,31.147000,813.000000
4.570310,30.992000,812.000000
4.570310,30.829000,811.000000
4.570310,30.666000,810.000000
4.570310,30.504000,808.000000
4.570310,30.345000,806.000000
4.570310,30.185000,805.000000
4.570310,30.024000,803.000000
4.570310,29.864000,802.000000
4.570310,29.705000,801.000000
4.570310,29.545000,800.000000
4.570310,29.384000,798.000000
4.570310,29.225000,798.000000
4.570310,29.073000,797.000000
4.570310,28.917000,795.000000
4.570310,28.755000,794.000000
4.570310,28.588000,793.000000
4.570310,28.427000,792.000000
4.570310,28.268000,792.000000
4.570310,28.108000,790.000000
4.570310,27.947000,789.000000
4.570310,27.788000,789.000000
4.570310,27.628000,788.000000
4.570310,27.467000,787.000000
4.570310,27.306000,787.000000
4.570310,27.153000,787.000000
4.570310,26.998000,786.000000
4.570310,26.839000,785.000000
4.570310,26.675000,784.000000
4.570310,26.508000,784.000000
4.570310,26.349000,784.000000
4.570310,26.190000,783.000000
4.570310,26.029000,782.000000
4.570310,25.867000,782.000000
4.570310,25.708000,783.000000
4.570310,25.548000,782.000000
4.570310,25.387000,782.000000
4.570310,25.229000,781.000000
4.570310,25.078000,781.000000
4.570310,24.919000,782.000000
4.570310,24.758000,782.000000
4.570310,24.589000,782.000000
4.570310,24.429000,782.000000
4.570310,24.270000,782.000000
4.570310,24.110000,782.000000
4.570310,23.948000,782.000000
4.570310,23.789000,783.000000
4.570310,23.630000,783.000000
4.570310,23.470000,784.000000
4.570310,23.309000,785.000000
4.570310,23.156000,785.000000
4.570310,23.002000,785.000000
4.570310,22.843000,786.000000
4.570310,22.680000,785.000000
4.570310,22.511000,786.000000
4.570310,22.352000,787.000000
4.570310,22.192000,787.000000
4.570310,22.030000,789.000000
4.570310,21.869000,790.000000
4.570310,21.711000,789.000000
4.570310,21.549000,790.000000
4.570310,21.388000,792.000000
4.570310,21.232000,793.000000
4.570310,21.082000,794.000000
4.570310,20.926000,795.000000
4.570310,20.765000,796.000000
4.570310,20.598000,797.000000
4.570310,20.435000,798.000000
4.570310,20.274000,800.000000
4.570310,20.114000,801.000000
4.570310,19.953000,801.000000
4.570310,19.795000,803.000000
4.570310,19.634000,805.000000
4.570310,19.473000,807.000000
4.570310,19.310000,808.000000
4.570310,19.157000,810.000000
4.570310,19.004000,811.000000
4.570310,18.845000,812.000000
4.570310,18.682000,813.000000
4.570310,18.516000,816.000000
4.570310,18.355000,818.000000
4.570310,18.195000,819.000000
4.570310,18.033000,821.000000
4.570310,17.872000,825.000000
4.570310,17.714000,825.000000
4.570310,17.554000,828.000000
4.570310,17.393000,829.000000
4.570310,17.235000,832.000000
4.570310,17.084000,833.000000
4.570310,16.927000,836.000000
4.570310,16.767000,838.000000
4.570310,16.602000,840.000000
4.570310,16.439000,843.000000
4.570310,16.278000,845.000000
4.570310,16.117000,848.000000
4.570310,15.954000,850.000000
4.570310,15.796000,853.000000
4.570310,15.637000,857.000000
4.570310,15.476000,860.000000
4.570310,15.316000,861.000000
4.570310,15.165000,864.000000
4.570310,15.011000,866.000000
4.570310,14.853000,870.000000
4.570310,14.690000,872.000000
4.570310,14.520000,877.000000
4.570310,14.361000,879.000000
4.570310,14.201000,883.000000
4.570310,14.039000,887.000000
4.570310,13.878000,890.000000
4.570310,13.718000,893.000000
4.570310,13.558000,896.000000
4.570310,13.398000,901.000000
4.570310,13.241000,906.000000
4.570310,13.089000,907.000000
4.570310,12.933000,913.000000
4.570310,12.774000,914.000000
4.570310,12.607000,919.000000
4.570310,12.443000,924.000000
4.570310,12.282000,928.000000
4.570310,12.121000,932.000000
4.570310,11.959000,937.000000
4.570310,11.800000,941.000000
4.570310,11.639000,944.000000
4.570310,11.479000,948.000000
4.570310,11.319000,1026.000000
4.570310,11.168000,1024.000000
4.570310,11.014000,966.000000
4.570310,10.855000,965.000000
4.570310,10.692000,966.000000
4.570310,10.522000,966.000000
4.570310,10.362000,966.000000
4.570310,10.201000,965.000000
4.570310,10.040000,966.000000
4.570310,9.880000,964.000000
4.570310,9.720000,966.000000
4.570310,9.560000,967.000000
4.570310,9.400000,964.000000
4.570310,9.244000,961.000000
4.570310,9.093000,765.000000
4.570310,8.937000,764.000000
4.570310,8.779000,764.000000
4.570310,8.613000,763.000000
4.570310,8.447000,764.000000
4.570310,8.285000,763.000000
4.570310,8.124000,764.000000
4.570310,7.961000,763.000000
4.570310,7.802000,764.000000
4.570310,7.643000,763.000000
4.570310,7.482000,763.000000
4.570310,7.323000,764.000000
4.570310,7.173000,764.000000
4.570310,7.020000,763.000000
4.570310,6.863000,763.000000
4.570310,6.700000,764.000000
4.570310,6.531000,764.000000
4.570310,6.366000,764.000000
4.570310,6.207000,763.000000
4.570310,6.046000,763.000000
4.570310,5.885000,764.000000
4.570310,5.725000,765.000000
4.570310,5.564000,764.000000
4.570310,5.405000,764.000000
4.570310,5.248000,764.000000
4.570310,5.098000,763.000000
4.570310,4.942000,763.000000
4.570310,4.784000,762.000000
5.449220,6.024000,763.000000
5.449220,6.180000,764.000000
5.449220,6.336000,764.000000
5.449220,6.490000,764.000000
5.449220,6.647000,765.000000
5.449220,6.812000,764.000000
5.449220,6.972000,764.000000
5.449220,7.134000,764.000000
5.449220,7.293000,763.000000
5.449220,7.455000,764.000000
5.449220,7.618000,763.000000
5.449220,7.777000,763.000000
5.449220,7.946000,763.000000
5.449220,8.108000,764.000000
5.449220,8.266000,763.000000
5.449220,8.416000,763.000000
5.449220,8.568000,765.000000
5.449220,8.730000,763.000000
5.449220,8.894000,763.000000
5.449220,9.053000,764.000000
5.449220,9.215000,769.000000
5.449220,9.378000,949.000000
5.449220,9.546000,951.000000
5.449220,9.705000,951.000000
5.449220,9.870000,951.000000
5.449220,10.036000,951.000000
5.449220,10.198000,950.000000
5.449220,10.349000,951.000000
5.449220,10.491000,950.000000
5.449220,10.649000,950.000000
5.449220,10.816000,951.000000
5.449220,10.976000,951.000000
5.449220,11.138000,951.000000
5.449220,11.301000,1026.000000
5.449220,11.465000,947.000000
5.449220,11.629000,942.000000
5.449220,11.788000,938.000000
5.449220,11.960000,934.000000
5.449220,12.120000,930.000000
5.449220,12.281000,927.000000
5.449220,12.431000,921.000000
5.449220,12.578000,919.000000
5.449220,12.738000,914.000000
5.449220,12.898000,910.000000
5.449220,13.057000,905.000000
5.449220,13.219000,900.000000
5.449220,13.381000,897.000000
5.449220,13.550000,895.000000
5.449220,13.708000,890.000000
5.449220,13.875000,887.000000
5.449220,14.039000,883.000000
5.449220,14.197000,880.000000
5.449220,14.351000,877.000000
5.449220,14.499000,873.000000
5.449220,14.650000,872.000000
5.449220,14.815000,867.000000
5.449220,14.976000,864.000000
5.449220,15.138000,862.000000
5.449220,15.302000,859.000000
5.449220,15.466000,856.000000
5.449220,15.628000,853.000000
5.449220,15.786000,850.000000
5.449220,15.957000,848.000000
5.449220,16.119000,845.000000
5.449220,16.278000,842.000000
5.449220,16.427000,840.000000
5.449220,16.571000,838.000000
5.449220,16.732000,835.000000
5.449220,16.895000,833.000000
5.449220,17.056000,831.000000
5.449220,17.221000,828.000000
5.449220,17.384000,826.000000
5.449220,17.549000,824.000000
5.449220,17.707000,823.000000
5.449220,17.874000,819.000000
5.449220,18.039000,818.000000
5.449220,18.200000,816.000000
5.449220,18.358000,814.000000
5.449220,18.506000,813.000000
5.449220,18.654000,811.000000
5.449220,18.816000,810.000000
5.449220,18.974000,808.000000
5.449220,19.139000,806.000000
5.449220,19.303000,804.000000
5.449220,19.465000,802.000000
5.449220,19.629000,802.000000
5.449220,19.788000,800.000000
5.449220,19.958000,799.000000
5.449220,20.120000,796.000000
5.449220,20.279000,795.000000
5.449220,20.432000,795.000000
5.449220,20.576000,793.000000
5.449220,20.734000,793.000000
5.449220,20.896000,791.000000
5.449220,21.058000,790.000000
5.449220,21.221000,789.000000
5.449220,21.384000,788.000000
5.449220,21.550000,787.000000
5.449220,21.708000,786.000000
5.449220,21.877000,785.000000
5.449220,22.040000,785.000000
5.449220,22.201000,784.000000
5.449220,22.360000,784.000000
5.449220,22.506000,782.000000
5.449220,22.651000,783.000000
5.449220,22.817000,781.000000
5.449220,22.975000,781.000000
5.449220,23.139000,781.000000
5.449220,23.304000,780.000000
5.449220,23.467000,780.000000
5.449220,23.629000,779.000000
5.449220,23.789000,778.000000
5.449220,23.961000,779.000000
5.449220,24.122000,779.000000
5.449220,24.282000,778.000000
5.449220,24.434000,779.000000
5.449220,24.577000,778.000000
5.449220,24.735000,778.000000
5.449220,24.897000,778.000000
5.449220,25.056000,779.000000
5.449220,25.221000,778.000000
5.449220,25.384000,778.000000
5.449220,25.550000,779.000000
5.449220,25.708000,778.000000
5.449220,25.876000,777.000000
5.449220,26.041000,778.000000
5.449220,26.202000,779.000000
5.449220,26.361000,780.000000
5.449220,26.506000,778.000000
5.449220,26.654000,778.000000
5.449220,26.819000,781.000000
5.449220,26.977000,783.000000
5.449220,27.139000,782.000000
5.449220,27.305000,783.000000
5.449220,27.467000,783.000000
5.449220,27.629000,784.000000
5.449220,27.787000,785.000000
5.449220,27.958000,786.000000
5.449220,28.120000,786.000000
5.449220,28.281000,786.000000
5.449220,28.433000,788.000000
5.449220,28.577000,789.000000
5.449220,28.735000,789.000000
5.449220,28.897000,791.000000
5.449220,29.058000,792.000000
5.449220,29.224000,793.000000
5.449220,29.382000,794.000000
5.449220,29.547000,796.000000
5.449220,29.706000,796.000000
5.449220,29.873000,798.000000
5.449220,30.038000,798.000000
5.449220,30.198000,800.000000
5.449220,30.358000,802.000000
5.449220,30.505000,803.000000
5.449220,30.652000,805.000000
5.449220,30.816000,805.000000
5.449220,30.974000,808.000000
5.449220,31.138000,810.000000
5.449220,31.301000,812.000000
5.449220,31.463000,813.000000
5.449220,31.624000,814.000000
5.449220,31.784000,817.000000
5.449220,31.954000,819.000000
5.449220,32.116000,821.000000
5.449220,32.278000,823.000000
5.449220,32.432000,824.000000
5.449220,32.576000,828.000000
5.449220,32.733000,830.000000
5.449220,32.895000,831.000000
5.449220,33.055000,833.000000
5.449220,33.219000,836.000000
5.449220,33.380000,838.000000
5.449220,33.545000,841.000000
5.449220,33.703000,843.000000
5.449220,33.871000,846.000000
5.449220,34.033000,850.000000
5.449220,34.194000,853.000000
5.449220,34.354000,856.000000
5.449220,34.503000,858.000000
5.449220,34.648000,861.000000
5.449220,34.813000,863.000000
5.449220,34.970000,868.000000
5.449220,35.135000,871.000000
5.449220,35.298000,874.000000
5.449220,35.460000,876.000000
5.449220,35.623000,879.000000
5.449220,35.782000,883.000000
5.449220,35.953000,886.000000
5.449220,36.115000,889.000000
5.449220,36.277000,893.000000
5.449220,36.432000,897.000000
5.449220,36.575000,900.000000
5.449220,36.731000,904.000000
5.449220,36.894000,907.000000
5.449220,37.052000,910.000000
5.449220,37.217000,912.000000
5.449220,37.378000,916.000000
5.449220,37.544000,919.000000
5.449220,37.702000,922.000000
5.449220,37.871000,927.000000
5.449220,38.033000,929.000000
5.449220,38.194000,934.000000
5.449220,38.353000,935.000000
5.449220,38.504000,946.000000
5.449220,38.652000,1185.000000
5.449220,38.815000,1207.000000
5.449220,38.971000,1216.000000
5.449220,39.135000,1224.000000
5.449220,39.297000,1231.000000
5.449220,39.460000,1233.000000
5.449220,39.622000,1233.000000
5.449220,39.782000,1235.000000
5.449220,39.953000,1236.000000
5.449220,40.114000,1234.000000
5.449220,40.275000,1232.000000
5.449220,40.430000,1234.000000
5.449220,40.575000,1232.000000
5.449220,40.733000,1236.000000
5.449220,40.895000,1245.000000
5.449220,41.054000,1235.000000
5.449220,41.218000,1234.000000
5.449220,41.377000,1235.000000
5.449220,41.542000,1235.000000
5.449220,41.700000,1235.000000
5.449220,41.869000,1237.000000
5.449220,42.032000,1238.000000
5.449220,42.192000,1236.000000
5.449220,42.352000,1234.000000
5.449220,42.501000,1234.000000
5.449220,42.649000,1236.000000
5.449220,42.814000,1236.000000
5.449220,42.971000,1235.000000
5.449220,43.135000,1235.000000
5.449220,43.295000,1236.000000
5.449220,43.456000,1237.000000
5.449220,43.618000,1237.000000
5.449220,43.778000,1237.000000
5.449220,43.949000,1236.000000
5.449220,44.110000,1236.000000
5.449220,44.270000,1236.000000
5.449220,44.426000,1235.000000
5.449220,44.574000,1236.000000
5.449220,44.730000,1238.000000
5.449220,44.892000,1238.000000
5.449220,45.053000,1236.000000
5.449220,45.213000,1235.000000
5.449220,45.372000,1237.000000
5.449220,45.537000,1237.000000
5.449220,45.694000,1240.000000
5.449220,45.862000,1239.000000
5.449220,46.025000,1239.000000
5.449220,46.188000,1238.000000
5.449220,46.347000,1236.000000
5.449220,46.499000,1236.000000
5.449220,46.645000,1236.000000
5.449220,46.810000,1237.000000
5.449220,46.969000,1236.000000
5.449220,47.130000,1235.000000
5.449220,47.291000,1236.000000
5.449220,47.452000,1240.000000
5.449220,47.614000,1239.000000
5.449220,47.773000,1239.000000
5.449220,47.944000,1239.000000
5.449220,48.105000,1237.000000
5.449220,48.266000,1238.000000
5.449220,48.424000,1236.000000
5.449220,48.572000,1235.000000
5.449220,48.729000,1236.000000
5.449220,48.890000,1235.000000
5.449220,49.047000,1235.000000
5.449220,49.209000,1237.000000
5.449220,49.368000,1238.000000
5.449220,49.535000,1236.000000
5.449220,49.691000,1237.000000
5.449220,49.860000,1240.000000
5.449220,50.024000,1241.000000
5.449220,50.185000,1241.000000
5.449220,50.344000,1239.000000
5.449220,50.498000,1237.000000
5.449220,50.644000,1237.000000
5.449220,50.809000,1238.000000
5.449220,50.966000,1238.000000
5.449220,51.129000,1239.000000
5.449220,51.290000,1239.000000
5.449220,51.452000,1238.000000
5.449220,51.613000,1237.000000
5.449220,51.773000,1238.000000
5.449220,51.944000,1239.000000
5.449220,52.103000,1238.000000
5.449220,52.264000,1235.000000
5.449220,52.421000,1239.000000
5.449220,52.570000,1239.000000
5.449220,52.729000,1237.000000
5.449220,52.889000,1237.000000
5.449220,53.047000,1238.000000
5.449220,53.208000,1238.000000
5.449220,53.368000,1243.000000
5.449220,53.534000,1238.000000
5.449220,53.691000,1238.000000
5.449220,53.859000,1238.000000
5.449220,54.021000,1238.000000
5.449220,54.182000,1236.000000
5.449220,54.341000,1236.000000
5.449220,54.495000,1233.000000
5.449220,54.643000,1233.000000
5.449220,54.809000,1233.000000
5.449220,54.966000,1232.000000
5.449220,55.128000,1232.000000
5.449220,55.287000,1228.000000
5.449220,55.450000,1220.000000
5.449220,55.611000,1209.000000
5.449220,55.771000,1196.000000
5.449220,55.940000,942.000000
5.449220,56.099000,931.000000
5.449220,56.259000,927.000000
5.449220,56.417000,925.000000
5.449220,56.564000,922.000000
5.449220,56.722000,919.000000
5.449220,56.885000,915.000000
5.449220,57.043000,912.000000
5.449220,57.203000,910.000000
5.449220,57.363000,905.000000
5.449220,57.529000,902.000000
5.449220,57.685000,898.000000
5.449220,57.854000,896.000000
5.449220,58.017000,892.000000
5.449220,58.178000,890.000000
5.449220,58.338000,885.000000
5.449220,58.490000,883.000000
5.449220,58.638000,880.000000
5.449220,58.804000,876.000000
5.449220,58.961000,874.000000
5.449220,59.122000,870.000000
5.449220,59.281000,867.000000
5.449220,59.443000,864.000000
5.449220,59.604000,861.000000
5.449220,59.764000,858.000000
5.449220,59.935000,856.000000
5.449220,60.095000,853.000000
5.449220,60.256000,851.000000
5.449220,60.413000,849.000000
5.449220,60.561000,845.000000
5.449220,60.719000,843.000000
5.449220,60.881000,842.000000
5.449220,61.038000,839.000000
5.449220,61.200000,836.000000
5.449220,61.360000,835.000000
5.449220,61.525000,832.000000
5.449220,61.681000,830.000000
5.449220,61.850000,828.000000
5.449220,62.013000,826.000000
5.449220,62.174000,823.000000
5.449220,62.333000,822.000000
5.449220,62.487000,820.000000
5.449220,62.637000,818.000000
5.449220,62.801000,818.000000
5.449220,62.957000,815.000000
5.449220,63.118000,813.000000
5.449220,63.278000,812.000000
5.449220,63.441000,810.000000
5.449220,63.602000,808.000000
5.449220,63.761000,806.000000
5.449220,63.932000,805.000000
5.449220,64.093000,803.000000
5.449220,64.253000,803.000000
5.449220,64.410000,801.000000
5.449220,64.558000,800.000000
5.449220,64.718000,799.000000
5.449220,64.878000,798.000000
5.449220,65.036000,796.000000
5.449220,65.198000,795.000000
5.449220,65.359000,795.000000
5.449220,65.524000,793.000000
5.449220,65.681000,792.000000
5.449220,65.850000,791.000000
5.449220,66.011000,790.000000
5.449220,66.172000,790.000000
5.449220,66.331000,789.000000
5.449220,66.484000,789.000000
5.449220,66.635000,788.000000
5.449220,66.799000,787.000000
5.449220,66.955000,786.000000
5.449220,67.117000,786.000000
5.449220,67.278000,786.000000
5.449220,67.440000,785.000000
5.449220,67.600000,785.000000
5.449220,67.760000,784.000000
5.449220,67.931000,783.000000
5.449220,68.090000,784.000000
5.449220,68.251000,784.000000
5.449220,68.408000,782.000000
5.449220,68.555000,784.000000
5.449220,68.713000,782.000000
5.449220,68.875000,782.000000
5.449220,69.035000,782.000000
5.449220,69.195000,784.000000
5.449220,69.355000,783.000000
5.449220,69.520000,783.000000
5.449220,69.678000,783.000000
5.449220,69.845000,784.000000
5.449220,70.007000,783.000000
5.449220,70.167000,783.000000
5.449220,70.327000,784.000000
5.449220,70.479000,785.000000
5.449220,70.629000,785.000000
5.449220,70.795000,785.000000
5.449220,70.951000,786.000000
5.449220,71.112000,786.000000
5.449220,71.272000,787.000000
5.449220,71.434000,786.000000
5.449220,71.594000,788.000000
5.449220,71.754000,787.000000
5.449220,71.924000,789.000000
5.449220,72.084000,791.000000
5.449220,72.245000,791.000000
5.449220,72.402000,792.000000
5.449220,72.549000,793.000000
5.449220,72.708000,794.000000
5.449220,72.871000,795.000000
5.449220,73.029000,796.000000
5.449220,73.189000,798.000000
5.449220,73.348000,798.000000
5.449220,73.514000,799.000000
5.449220,73.671000,800.000000
5.449220,73.839000,802.000000
5.449220,74.002000,801.000000
5.449220,74.162000,804.000000
5.449220,74.321000,805.000000
5.449220,74.473000,807.000000
5.449220,74.622000,808.000000
5.449220,74.788000,809.000000
5.449220,74.945000,811.000000
5.449220,75.107000,812.000000
5.449220,75.267000,814.000000
5.449220,75.430000,817.000000
5.449220,75.590000,817.000000
5.449220,75.749000,818.000000
5.449220,75.918000,822.000000
5.449220,76.079000,823.000000
5.449220,76.240000,825.000000
5.449220,76.397000,827.000000
5.449220,76.546000,830.000000
5.449220,76.703000,832.000000
5.449220,76.866000,833.000000
5.449220,77.023000,835.000000
5.449220,77.185000,837.000000
5.449220,77.345000,840.000000
5.449220,77.511000,842.000000
5.449220,77.667000,845.000000
5.449220,77.835000,847.000000
5.449220,77.998000,850.000000
5.449220,78.159000,852.000000
5.449220,78.318000,855.000000
5.449220,78.471000,858.000000
5.449220,78.620000,860.000000
5.449220,78.785000,864.000000
5.449220,78.942000,865.000000
5.449220,79.104000,868.000000
5.449220,79.264000,872.000000
5.449220,79.426000,875.000000
5.449220,79.587000,879.000000
5.449220,79.747000,881.000000
5.449220,79.917000,884.000000
5.449220,80.077000,888.000000
5.449220,80.238000,893.000000
5.449220,80.394000,895.000000
5.449220,80.542000,899.000000
5.449220,80.701000,902.000000
5.449220,80.863000,907.000000
5.449220,81.022000,1006.000000
5.449220,81.183000,914.000000
5.449220,81.342000,918.000000
5.449220,81.507000,922.000000
5.449220,81.664000,926.000000
5.449220,81.833000,928.000000
5.449220,81.995000,934.000000
5.449220,82.157000,938.000000
5.449220,82.315000,942.000000
5.449220,82.466000,974.000000
5.449220,82.617000,949.000000
5.449220,82.782000,957.000000
5.449220,82.939000,965.000000
5.449220,83.100000,960.000000
5.449220,83.260000,953.000000
5.449220,83.422000,952.000000
5.449220,83.582000,951.000000
5.449220,83.741000,951.000000
5.449220,83.912000,951.000000
5.449220,84.072000,953.000000
5.449220,84.233000,952.000000
5.449220,84.387000,770.000000
5.449220,84.535000,766.000000
5.449220,84.696000,765.000000
5.449220,84.858000,765.000000
5.449220,85.016000,765.000000
5.449220,85.177000,766.000000
5.449220,85.335000,766.000000
5.449220,85.500000,765.000000
5.449220,85.656000,766.000000
5.449220,85.824000,765.000000
5.449220,85.987000,766.000000
5.449220,86.149000,766.000000
5.449220,86.307000,766.000000
5.449220,86.457000,766.000000
5.449220,86.606000,766.000000
5.449220,86.773000,766.000000
5.449220,86.931000,766.000000
5.449220,87.093000,766.000000
5.449220,87.252000,766.000000
5.449220,87.413000,766.000000
6.416020,86.022000,766.000000
6.416020,85.863000,765.000000
6.416020,85.706000,765.000000
6.416020,85.546000,766.000000
6.416020,85.384000,766.000000
6.416020,85.223000,766.000000
6.416020,85.068000,766.000000
6.416020,84.908000,766.000000
6.416020,84.743000,765.000000
6.416020,84.579000,766.000000
6.416020,84.419000,768.000000
6.416020,84.261000,774.000000
6.416020,84.103000,937.000000
6.416020,83.945000,938.000000
6.416020,83.787000,937.000000
6.416020,83.628000,937.000000
6.416020,83.467000,937.000000
6.416020,83.306000,937.000000
6.416020,83.148000,989.000000
6.416020,82.991000,957.000000
6.416020,82.827000,958.000000
6.416020,82.664000,959.000000
6.416020,82.501000,948.000000
6.416020,82.342000,943.000000
6.416020,82.184000,936.000000
6.416020,82.026000,931.000000
6.416020,81.867000,927.000000
6.416020,81.710000,924.000000
6.416020,81.550000,920.000000
6.416020,81.388000,915.000000
6.416020,81.227000,911.000000
6.416020,81.071000,908.000000
6.416020,80.911000,905.000000
6.416020,80.746000,998.000000
6.416020,80.582000,897.000000
6.416020,80.422000,892.000000
6.416020,80.264000,890.000000
6.416020,80.106000,885.000000
6.416020,79.947000,883.000000
6.416020,79.789000,880.000000
6.416020,79.631000,876.000000
6.416020,79.470000,873.000000
6.416020,79.308000,869.000000
6.416020,79.151000,867.000000
6.416020,78.993000,864.000000
6.416020,78.830000,861.000000
6.416020,78.666000,858.000000
6.416020,78.504000,855.000000
6.416020,78.346000,854.000000
6.416020,78.189000,849.000000
6.416020,78.029000,847.000000
6.416020,77.870000,846.000000
6.416020,77.711000,842.000000
6.416020,77.552000,840.000000
6.416020,77.390000,836.000000
6.416020,77.229000,835.000000
6.416020,77.074000,833.000000
6.416020,76.915000,831.000000
6.416020,76.752000,828.000000
6.416020,76.587000,827.000000
6.416020,76.427000,825.000000
6.416020,76.269000,824.000000
6.416020,76.111000,821.000000
6.416020,75.951000,818.000000
6.416020,75.793000,816.000000
6.416020,75.635000,816.000000
6.416020,75.474000,813.000000
6.416020,75.311000,812.000000
6.416020,75.153000,810.000000
6.416020,74.996000,809.000000
6.416020,74.833000,807.000000
6.416020,74.670000,805.000000
6.416020,74.508000,803.000000
6.416020,74.351000,802.000000
6.416020,74.192000,801.000000
6.416020,74.033000,800.000000
6.416020,73.873000,799.000000
6.416020,73.715000,797.000000
6.416020,73.555000,795.000000
6.416020,73.393000,794.000000
6.416020,73.232000,793.000000
6.416020,73.078000,793.000000
6.416020,72.918000,791.000000
6.416020,72.753000,790.000000
6.416020,72.590000,789.000000
6.416020,72.431000,789.000000
6.416020,72.274000,787.000000
6.416020,72.116000,787.000000
6.416020,71.956000,786.000000
6.416020,71.797000,786.000000
